unix_time,Global_active_power
1167991140,3.374
1167991200,3.352
1167991260,3.26
1167991320,3.234
1167991380,3.234
1167991440,3.228
1167991500,3.228
1167991560,3.254
1167991620,3.248
1167991680,3.234
1167991740,3.234
1167991800,3.258
1167991860,3.286
1167991920,3.332
1167991980,3.388
1167992040,3.386
1167992100,3.388
1167992160,3.384
1167992220,3.376
1167992280,3.368
1167992340,3.368
1167992400,3.376
1167992460,3.432
1167992520,3.424
1167992580,3.438
1167992640,3.43
1167992700,3.494
1167992760,3.522
1167992820,3.502
1167992880,3.51
1167992940,3.576
1167993000,3.612
1167993060,3.584
1167993120,3.594
1167993180,2.644
1167993240,2.406
1167993300,2.406
1167993360,2.402
1167993420,2.406
1167993480,2.402
1167993540,2.364
1167993600,2.292
1167993660,2.24
1167993720,2.224
1167993780,2.24
1167993840,2.246
1167993900,2.25
1167993960,2.258
1167994020,2.266
1167994080,2.284
1167994140,2.284
1167994200,2.292
1167994260,1.176
1167994320,0.228
1167994380,0.228
1167994440,0.222
1167994500,0.326
1167994560,0.522
1167994620,0.612
1167994680,1.398
1167994740,1.21
1167994800,1.19
1167994860,0.826
1167994920,0.346
1167994980,0.3
1167995040,0.364
1167995100,0.406
1167995160,0.4
1167995220,0.398
1167995280,0.392
1167995340,0.39
1167995400,0.388
1167995460,0.336
1167995520,0.314
1167995580,0.318
1167995640,0.318
1167995700,0.314
1167995760,0.314
1167995820,0.314
1167995880,0.314
1167995940,0.296
1167996000,0.222
1167996060,0.222
1167996120,0.222
1167996180,0.224
1167996240,0.224
1167996300,0.224
1167996360,0.224
1167996420,0.222
1167996480,0.222
1167996540,0.248
1167996600,0.282
1167996660,0.28
1167996720,0.282
1167996780,0.284
1167996840,0.29
1167996900,0.29
1167996960,0.296
1167997020,0.324
1167997080,0.37
1167997140,0.372
1167997200,0.362
1167997260,0.372
1167997320,0.366
1167997380,0.412
1167997440,0.47
1167997500,0.472
1167997560,0.454
1167997620,0.402
1167997680,0.4
1167997740,0.386
1167997800,0.382
1167997860,0.384
1167997920,0.382
1167997980,0.382
1167998040,0.382
1167998100,0.378
1167998160,0.376
1167998220,0.378
1167998280,0.368
1167998340,0.28
1167998400,0.282
1167998460,0.288
1167998520,0.288
1167998580,0.294
1167998640,0.292
1167998700,0.406
1167998760,0.394
1167998820,0.292
1167998880,0.292
1167998940,0.29
1167999000,0.286
1167999060,0.288
1167999120,0.286
1167999180,0.282
1167999240,0.282
1167999300,0.282
1167999360,0.312
1167999420,0.362
1167999480,0.358
1167999540,0.362
1167999600,0.366
1167999660,0.37
1167999720,0.366
1167999780,0.476
1167999840,0.466
1167999900,0.43
1167999960,0.39
1168000020,0.39
1168000080,0.388
1168000140,0.39
1168000200,0.384
1168000260,0.386
1168000320,0.448
1168000380,0.462
1168000440,0.458
1168000500,0.462
1168000560,0.462
1168000620,0.462
1168000680,0.398
1168000740,0.376
1168000800,0.374
1168000860,0.372
1168000920,0.372
1168000980,0.316
1168001040,0.306
1168001100,0.304
1168001160,0.306
1168001220,0.304
1168001280,0.302
1168001340,0.304
1168001400,0.308
1168001460,0.308
1168001520,0.308
1168001580,0.306
1168001640,0.306
1168001700,0.318
1168001760,0.4
1168001820,0.4
1168001880,0.402
1168001940,0.4
1168002000,0.35
1168002060,0.326
1168002120,0.47
1168002180,0.624
1168002240,0.6
1168002300,0.594
1168002360,0.438
1168002420,0.406
1168002480,0.4
1168002540,0.398
1168002600,0.348
1168002660,0.342
1168002720,0.348
1168002780,0.346
1168002840,0.346
1168002900,0.348
1168002960,0.348
1168003020,0.34
1168003080,0.258
1168003140,0.258
1168003200,0.254
1168003260,0.254
1168003320,0.254
1168003380,0.254
1168003440,0.254
1168003500,0.254
1168003560,0.254
1168003620,0.256
1168003680,0.258
1168003740,0.262
1168003800,0.26
1168003860,0.256
1168003920,0.256
1168003980,0.256
1168004040,0.26
1168004100,0.276
1168004160,0.334
1168004220,0.332
1168004280,0.33
1168004340,0.328
1168004400,0.314
1168004460,0.336
1168004520,0.436
1168004580,0.438
1168004640,0.436
1168004700,0.434
1168004760,0.382
1168004820,0.36
1168004880,0.358
1168004940,0.358
1168005000,0.358
1168005060,0.356
1168005120,0.354
1168005180,0.358
1168005240,0.356
1168005300,0.356
1168005360,0.354
1168005420,0.304
1168005480,0.264
1168005540,0.264
1168005600,0.262
1168005660,0.264
1168005720,0.27
1168005780,0.272
1168005840,0.272
1168005900,0.272
1168005960,0.272
1168006020,0.272
1168006080,0.274
1168006140,0.27
1168006200,0.27
1168006260,0.27
1168006320,0.272
1168006380,0.272
1168006440,0.27
1168006500,0.274
1168006560,0.318
1168006620,0.338
1168006680,0.332
1168006740,0.344
1168006800,0.344
1168006860,0.378
1168006920,0.456
1168006980,0.45
1168007040,0.448
1168007100,0.42
1168007160,0.374
1168007220,0.374
1168007280,0.37
1168007340,0.368
1168007400,0.404
1168007460,0.474
1168007520,0.47
1168007580,0.468
1168007640,0.472
1168007700,0.476
1168007760,0.476
1168007820,0.422
1168007880,0.384
1168007940,0.386
1168008000,0.386
1168008060,0.386
1168008120,0.386
1168008180,0.386
1168008240,0.384
1168008300,0.378
1168008360,0.382
1168008420,0.384
1168008480,0.386
1168008540,0.386
1168008600,0.386
1168008660,0.386
1168008720,0.386
1168008780,0.482
1168008840,0.468
1168008900,0.466
1168008960,0.536
1168009020,0.534
1168009080,0.538
1168009140,0.54
1168009200,0.542
1168009260,0.594
1168009320,0.646
1168009380,0.638
1168009440,0.636
1168009500,0.572
1168009560,0.592
1168009620,0.556
1168009680,0.548
1168009740,0.54
1168009800,0.536
1168009860,0.53
1168009920,0.532
1168009980,0.532
1168010040,0.526
1168010100,0.528
1168010160,0.532
1168010220,0.44
1168010280,0.44
1168010340,0.446
1168010400,0.414
1168010460,0.272
1168010520,0.392
1168010580,0.4
1168010640,0.394
1168010700,0.39
1168010760,0.386
1168010820,0.384
1168010880,0.384
1168010940,0.384
1168011000,0.384
1168011060,0.384
1168011120,0.41
1168011180,0.398
1168011240,0.402
1168011300,0.39
1168011360,0.478
1168011420,0.46
1168011480,0.464
1168011540,0.466
1168011600,0.464
1168011660,0.686
1168011720,0.572
1168011780,0.566
1168011840,0.558
1168011900,0.494
1168011960,0.49
1168012020,0.49
1168012080,0.484
1168012140,0.48
1168012200,0.482
1168012260,0.482
1168012320,0.476
1168012380,0.474
1168012440,0.476
1168012500,0.472
1168012560,0.44
1168012620,0.38
1168012680,0.38
1168012740,0.382
1168012800,0.38
1168012860,0.38
1168012920,0.378
1168012980,0.382
1168013040,0.386
1168013100,0.396
1168013160,0.398
1168013220,0.386
1168013280,0.39
1168013340,0.384
1168013400,0.388
1168013460,0.39
1168013520,0.386
1168013580,0.388
1168013640,0.382
1168013700,0.438
1168013760,0.46
1168013820,0.464
1168013880,0.46
1168013940,0.458
1168014000,0.494
1168014060,0.574
1168014120,0.574
1168014180,0.57
1168014240,0.514
1168014300,0.484
1168014360,0.484
1168014420,0.482
1168014480,0.48
1168014540,0.48
1168014600,0.522
1168014660,0.48
1168014720,0.476
1168014780,0.476
1168014840,0.472
1168014900,0.468
1168014960,0.42
1168015020,0.378
1168015080,0.468
1168015140,1.534
1168015200,1.586
1168015260,1.57
1168015320,1.566
1168015380,1.572
1168015440,1.574
1168015500,1.576
1168015560,1.58
1168015620,1.582
1168015680,1.578
1168015740,1.576
1168015800,1.612
1168015860,1.642
1168015920,1.634
1168015980,1.474
1168016040,1.49
1168016100,1.528
1168016160,1.534
1168016220,1.538
1168016280,1.536
1168016340,1.538
1168016400,1.536
1168016460,1.922
1168016520,1.952
1168016580,3.254
1168016640,3.212
1168016700,2.348
1168016760,1.892
1168016820,1.858
1168016880,1.86
1168016940,1.868
1168017000,1.856
1168017060,1.856
1168017120,1.848
1168017180,1.912
1168017240,1.914
1168017300,1.908
1168017360,1.878
1168017420,1.82
1168017480,1.824
1168017540,1.814
1168017600,1.764
1168017660,2.28
1168017720,2.32
1168017780,2.054
1168017840,2.304
1168017900,2.346
1168017960,2.334
1168018020,2.344
1168018080,2.334
1168018140,2.302
1168018200,2.314
1168018260,2.3
1168018320,2.29
1168018380,2.264
1168018440,2.274
1168018500,2.282
1168018560,2.638
1168018620,2.394
1168018680,2.37
1168018740,2.378
1168018800,2.392
1168018860,2.428
1168018920,2.422
1168018980,2.428
1168019040,2.41
1168019100,2.394
1168019160,2.322
1168019220,2.31
1168019280,2.338
1168019340,2.342
1168019400,2.312
1168019460,2.318
1168019520,2.354
1168019580,2.354
1168019640,2.336
1168019700,2.34
1168019760,2.636
1168019820,2.58
1168019880,2.656
1168019940,2.554
1168020000,2.55
1168020060,2.57
1168020120,2.598
1168020180,2.522
1168020240,2.548
1168020300,2.54
1168020360,2.528
1168020420,2.518
1168020480,2.482
1168020540,2.508
1168020600,2.52
1168020660,2.32
1168020720,2.452
1168020780,2.492
1168020840,2.498
1168020900,2.572
1168020960,2.602
1168021020,2.596
1168021080,2.586
1168021140,2.588
1168021200,2.59
1168021260,2.7
1168021320,2.704
1168021380,2.682
1168021440,2.702
1168021500,2.656
1168021560,2.658
1168021620,2.348
1168021680,2.34
1168021740,2.348
1168021800,2.328
1168021860,2.32
1168021920,2.316
1168021980,2.314
1168022040,2.31
1168022100,2.304
1168022160,2.3
1168022220,2.222
1168022280,2.228
1168022340,2.228
1168022400,2.214
1168022460,2.23
1168022520,2.23
1168022580,2.226
1168022640,2.228
1168022700,2.234
1168022760,2.226
1168022820,2.23
1168022880,2.24
1168022940,2.228
1168023000,2.222
1168023060,2.14
1168023120,2.202
1168023180,2.048
1168023240,2.07
1168023300,2.304
1168023360,2.266
1168023420,2.268
1168023480,2.404
1168023540,2.578
1168023600,2.6
1168023660,2.626
1168023720,2.762
1168023780,2.752
1168023840,2.66
1168023900,2.646
1168023960,2.632
1168024020,2.642
1168024080,2.734
1168024140,2.652
1168024200,2.552
1168024260,2.98
1168024320,3.256
1168024380,4.948
1168024440,5.662
1168024500,5.73
1168024560,5.17
1168024620,2.436
1168024680,2.438
1168024740,2.064
1168024800,1.436
1168024860,1.446
1168024920,1.454
1168024980,2.072
1168025040,2.496
1168025100,2.126
1168025160,1.532
1168025220,1.53
1168025280,1.526
1168025340,1.524
1168025400,1.336
1168025460,1.314
1168025520,1.308
1168025580,1.37
1168025640,1.386
1168025700,1.388
1168025760,1.356
1168025820,1.324
1168025880,1.32
1168025940,1.318
1168026000,1.36
1168026060,1.426
1168026120,1.42
1168026180,1.416
1168026240,1.414
1168026300,1.406
1168026360,1.406
1168026420,1.404
1168026480,1.408
1168026540,1.402
1168026600,1.404
1168026660,1.446
1168026720,1.444
1168026780,1.796
1168026840,1.426
1168026900,1.42
1168026960,1.442
1168027020,1.268
1168027080,1.064
1168027140,1.058
1168027200,1.33
1168027260,1.364
1168027320,1.466
1168027380,1.462
1168027440,1.47
1168027500,1.4
1168027560,1.394
1168027620,1.126
1168027680,1.064
1168027740,1.066
1168027800,1.058
1168027860,1.064
1168027920,0.992
1168027980,0.984
1168028040,1.188
1168028100,3.216
1168028160,3.198
1168028220,3.182
1168028280,3.16
1168028340,3.17
1168028400,3.204
1168028460,3.29
1168028520,3.3
1168028580,3.288
1168028640,3.574
1168028700,4.816
1168028760,4.83
1168028820,3.656
1168028880,3.174
1168028940,4.15
1168029000,4.204
1168029060,4.336
1168029120,4.374
1168029180,4.126
1168029240,3.516
1168029300,3.34
1168029360,3.15
1168029420,4.66
1168029480,5.248
1168029540,5.236
1168029600,5.286
1168029660,5.33
1168029720,5.346
1168029780,5.32
1168029840,5.354
1168029900,3.5
1168029960,3.22
1168030020,3.22
1168030080,3.04
1168030140,1.926
1168030200,3.808
1168030260,4.03
1168030320,2.132
1168030380,1.868
1168030440,2.052
1168030500,1.862
1168030560,1.856
1168030620,1.85
1168030680,1.854
1168030740,1.862
1168030800,1.914
1168030860,1.968
1168030920,1.978
1168030980,1.976
1168031040,1.966
1168031100,1.962
1168031160,1.962
1168031220,1.964
1168031280,1.96
1168031340,1.964
1168031400,1.942
1168031460,1.932
1168031520,1.928
1168031580,1.92
1168031640,1.912
1168031700,1.912
1168031760,1.822
1168031820,1.916
1168031880,1.974
1168031940,2.018
1168032000,2.042
1168032060,2.048
1168032120,2.128
1168032180,2.292
1168032240,2.178
1168032300,2.358
1168032360,2.582
1168032420,2.406
1168032480,2.1
1168032540,1.94
1168032600,2.048
1168032660,2.024
1168032720,2.006
1168032780,2.008
1168032840,2.018
1168032900,2.006
1168032960,1.994
1168033020,1.984
1168033080,2.014
1168033140,2.014
1168033200,2.118
1168033260,2.122
1168033320,2.116
1168033380,2.122
1168033440,2.134
1168033500,2.97
1168033560,3.408
1168033620,3.616
1168033680,5.53
1168033740,5.514
1168033800,5.518
1168033860,5.514
1168033920,5.51
1168033980,5.476
1168034040,4.32
1168034100,4.35
1168034160,4.26
1168034220,4.25
1168034280,4.232
1168034340,4.304
1168034400,4.278
1168034460,4.276
1168034520,3.23
1168034580,3.24
1168034640,5.694
1168034700,5.662
1168034760,4.53
1168034820,2.76
1168034880,2.116
1168034940,2.074
1168035000,2.076
1168035060,2.064
1168035120,2.058
1168035180,2.064
1168035240,2.064
1168035300,2.052
1168035360,2.088
1168035420,2.06
1168035480,2.066
1168035540,2.048
1168035600,2.128
1168035660,2.128
1168035720,2.144
1168035780,2.1
1168035840,2.09
1168035900,2.09
1168035960,2.086
1168036020,2.166
1168036080,3.178
1168036140,3.178
1168036200,3.174
1168036260,3.178
1168036320,3.19
1168036380,3.182
1168036440,2.972
1168036500,1.868
1168036560,1.794
1168036620,1.778
1168036680,1.796
1168036740,1.848
1168036800,1.856
1168036860,1.862
1168036920,1.858
1168036980,1.856
1168037040,1.864
1168037100,1.86
1168037160,1.868
1168037220,1.866
1168037280,1.858
1168037340,1.802
1168037400,1.806
1168037460,1.8
1168037520,1.794
1168037580,1.792
1168037640,1.79
1168037700,1.79
1168037760,1.782
1168037820,1.782
1168037880,1.788
1168037940,1.84
1168038000,1.904
1168038060,1.902
1168038120,1.9
1168038180,1.802
1168038240,1.762
1168038300,1.748
1168038360,1.734
1168038420,1.738
1168038480,2.824
1168038540,2.214
1168038600,1.724
1168038660,1.722
1168038720,1.72
1168038780,1.718
1168038840,1.72
1168038900,1.656
1168038960,1.624
1168039020,1.622
1168039080,1.616
1168039140,1.714
1168039200,1.706
1168039260,1.716
1168039320,1.714
1168039380,1.706
1168039440,1.716
1168039500,1.72
1168039560,1.718
1168039620,1.72
1168039680,1.692
1168039740,1.634
1168039800,1.642
1168039860,1.642
1168039920,1.644
1168039980,1.636
1168040040,1.644
1168040100,1.65
1168040160,1.656
1168040220,1.658
1168040280,1.662
1168040340,1.746
1168040400,1.754
1168040460,1.74
1168040520,1.732
1168040580,1.738
1168040640,1.734
1168040700,1.734
1168040760,1.736
1168040820,1.738
1168040880,1.736
1168040940,1.734
1168041000,1.732
1168041060,1.73
1168041120,1.724
1168041180,1.724
1168041240,1.718
1168041300,1.64
1168041360,1.65
1168041420,1.652
1168041480,1.654
1168041540,1.744
1168041600,1.726
1168041660,1.722
1168041720,1.724
1168041780,1.716
1168041840,1.716
1168041900,1.722
1168041960,1.72
1168042020,1.714
1168042080,1.664
1168042140,1.644
1168042200,1.644
1168042260,1.64
1168042320,1.63
1168042380,1.63
1168042440,1.7
1168042500,1.718
1168042560,1.72
1168042620,1.724
1168042680,1.49
1168042740,1.544
1168042800,1.536
1168042860,1.53
1168042920,1.536
1168042980,1.538
1168043040,1.528
1168043100,1.502
1168043160,1.502
1168043220,1.486
1168043280,1.454
1168043340,1.446
1168043400,1.446
1168043460,1.47
1168043520,1.468
1168043580,1.462
1168043640,1.414
1168043700,1.366
1168043760,1.366
1168043820,1.37
1168043880,1.37
1168043940,1.436
1168044000,1.442
1168044060,1.44
1168044120,1.424
1168044180,1.368
1168044240,1.364
1168044300,1.362
1168044360,1.36
1168044420,1.356
1168044480,1.31
1168044540,1.296
1168044600,1.296
1168044660,1.304
1168044720,1.302
1168044780,1.294
1168044840,1.292
1168044900,1.296
1168044960,1.306
1168045020,1.31
1168045080,1.318
1168045140,1.41
1168045200,1.42
1168045260,1.408
1168045320,1.412
1168045380,1.406
1168045440,1.4
1168045500,1.398
1168045560,1.39
1168045620,0.748
1168045680,0.334
1168045740,0.334
1168045800,0.336
1168045860,0.334
1168045920,0.334
1168045980,0.334
1168046040,0.292
1168046100,0.24
1168046160,0.242
1168046220,0.242
1168046280,0.242
1168046340,0.304
1168046400,0.32
1168046460,0.324
1168046520,0.322
1168046580,0.318
1168046640,0.318
1168046700,0.314
1168046760,0.314
1168046820,0.312
1168046880,0.254
1168046940,0.24
1168047000,0.242
1168047060,0.24
1168047120,0.242
1168047180,0.242
1168047240,0.242
1168047300,0.244
1168047360,0.244
1168047420,0.242
1168047480,0.242
1168047540,0.366
1168047600,0.348
1168047660,0.346
1168047720,0.344
1168047780,0.342
1168047840,0.342
1168047900,0.34
1168047960,0.338
1168048020,0.338
1168048080,0.338
1168048140,0.338
1168048200,0.338
1168048260,0.34
1168048320,0.338
1168048380,0.336
1168048440,0.246
1168048500,0.242
1168048560,0.244
1168048620,0.244
1168048680,0.244
1168048740,0.29
1168048800,0.318
1168048860,0.322
1168048920,0.324
1168048980,0.324
1168049040,0.322
1168049100,0.32
1168049160,0.32
1168049220,0.318
1168049280,0.26
1168049340,0.248
1168049400,0.25
1168049460,0.25
1168049520,0.25
1168049580,0.252
1168049640,0.252
1168049700,0.252
1168049760,0.252
1168049820,0.252
1168049880,0.25
1168049940,0.374
1168050000,0.358
1168050060,0.354
1168050120,0.35
1168050180,0.35
1168050240,0.35
1168050300,0.348
1168050360,0.348
1168050420,0.348
1168050480,0.348
1168050540,0.348
1168050600,0.35
1168050660,0.352
1168050720,0.352
1168050780,0.35
1168050840,0.256
1168050900,0.32
1168050960,0.34
1168051020,0.336
1168051080,0.336
1168051140,0.34
1168051200,0.424
1168051260,0.414
1168051320,0.414
1168051380,0.412
1168051440,0.41
1168051500,0.41
1168051560,0.41
1168051620,0.41
1168051680,0.384
1168051740,0.336
1168051800,0.334
1168051860,0.334
1168051920,0.332
1168051980,0.33
1168052040,0.328
1168052100,0.326
1168052160,0.326
1168052220,0.326
1168052280,0.36
1168052340,0.436
1168052400,0.432
1168052460,0.428
1168052520,0.428
1168052580,0.406
1168052640,0.35
1168052700,0.348
1168052760,0.35
1168052820,0.348
1168052880,0.348
1168052940,0.348
1168053000,0.346
1168053060,0.346
1168053120,0.344
1168053180,0.326
1168053240,0.256
1168053300,0.254
1168053360,0.252
1168053420,0.25
1168053480,0.25
1168053540,0.25
1168053600,0.25
1168053660,0.342
1168053720,0.324
1168053780,0.328
1168053840,0.328
1168053900,0.328
1168053960,0.324
1168054020,0.324
1168054080,0.322
1168054140,0.286
1168054200,0.254
1168054260,0.254
1168054320,0.254
1168054380,0.254
1168054440,0.252
1168054500,0.252
1168054560,0.25
1168054620,0.248
1168054680,0.32
1168054740,0.36
1168054800,0.356
1168054860,0.354
1168054920,0.352
1168054980,0.352
1168055040,0.35
1168055100,0.348
1168055160,0.344
1168055220,0.344
1168055280,0.342
1168055340,0.34
1168055400,0.338
1168055460,0.338
1168055520,0.34
1168055580,0.272
1168055640,0.246
1168055700,0.246
1168055760,0.248
1168055820,0.248
1168055880,0.25
1168055940,0.25
1168056000,0.25
1168056060,0.25
1168056120,0.318
1168056180,0.326
1168056240,0.326
1168056300,0.326
1168056360,0.324
1168056420,0.324
1168056480,0.324
1168056540,0.32
1168056600,0.304
1168056660,0.246
1168056720,0.246
1168056780,0.248
1168056840,0.25
1168056900,0.25
1168056960,0.25
1168057020,0.248
1168057080,0.366
1168057140,0.358
1168057200,0.354
1168057260,0.354
1168057320,0.354
1168057380,0.352
1168057440,0.35
1168057500,0.348
1168057560,0.348
1168057620,0.37
1168057680,0.364
1168057740,0.348
1168057800,0.342
1168057860,0.34
1168057920,0.32
1168057980,0.246
1168058040,0.244
1168058100,0.246
1168058160,0.246
1168058220,0.248
1168058280,0.25
1168058340,0.252
1168058400,0.25
1168058460,0.25
1168058520,0.25
1168058580,0.276
1168058640,0.324
1168058700,0.324
1168058760,0.324
1168058820,0.324
1168058880,0.324
1168058940,0.322
1168059000,0.32
1168059060,0.318
1168059120,0.26
1168059180,0.244
1168059240,0.244
1168059300,0.244
1168059360,0.244
1168059420,0.37
1168059480,0.438
1168059540,0.434
1168059600,0.43
1168059660,0.43
1168059720,0.428
1168059780,0.426
1168059840,0.426
1168059900,0.426
1168059960,0.424
1168060020,0.424
1168060080,0.422
1168060140,0.42
1168060200,0.418
1168060260,0.418
1168060320,0.378
1168060380,0.322
1168060440,0.32
1168060500,0.32
1168060560,0.32
1168060620,0.318
1168060680,0.32
1168060740,0.32
1168060800,0.32
1168060860,0.32
1168060920,0.32
1168060980,0.32
1168061040,0.318
1168061100,0.346
1168061160,0.322
1168061220,0.32
1168061280,0.324
1168061340,0.322
1168061400,0.32
1168061460,0.32
1168061520,0.318
1168061580,0.29
1168061640,0.246
1168061700,0.246
1168061760,0.246
1168061820,0.282
1168061880,0.356
1168061940,0.352
1168062000,0.35
1168062060,0.348
1168062120,0.348
1168062180,0.348
1168062240,0.346
1168062300,0.346
1168062360,0.344
1168062420,0.344
1168062480,0.342
1168062540,0.342
1168062600,0.34
1168062660,0.342
1168062720,0.318
1168062780,0.248
1168062840,0.248
1168062900,0.248
1168062960,0.248
1168063020,0.25
1168063080,0.248
1168063140,0.25
1168063200,0.254
1168063260,0.252
1168063320,0.254
1168063380,0.254
1168063440,0.254
1168063500,0.252
1168063560,0.252
1168063620,0.334
1168063680,0.324
1168063740,0.326
1168063800,0.326
1168063860,0.328
1168063920,0.328
1168063980,0.324
1168064040,0.324
1168064100,0.276
1168064160,0.252
1168064220,0.252
1168064280,0.344
1168064340,0.36
1168064400,0.356
1168064460,0.354
1168064520,0.35
1168064580,0.346
1168064640,0.344
1168064700,0.342
1168064760,0.34
1168064820,0.342
1168064880,0.342
1168064940,0.344
1168065000,0.344
1168065060,0.344
1168065120,0.342
1168065180,0.248
1168065240,0.248
1168065300,0.25
1168065360,0.25
1168065420,0.248
1168065480,0.25
1168065540,0.248
1168065600,0.248
1168065660,0.246
1168065720,0.246
1168065780,0.244
1168065840,0.244
1168065900,0.244
1168065960,0.246
1168066020,0.246
1168066080,0.274
1168066140,0.322
1168066200,0.322
1168066260,0.324
1168066320,0.324
1168066380,0.322
1168066440,0.32
1168066500,0.32
1168066560,0.318
1168066620,0.314
1168066680,0.352
1168066740,0.346
1168066800,0.352
1168066860,0.348
1168066920,0.342
1168066980,0.336
1168067040,0.336
1168067100,0.342
1168067160,0.34
1168067220,0.338
1168067280,0.332
1168067340,0.332
1168067400,0.338
1168067460,0.34
1168067520,0.336
1168067580,0.244
1168067640,0.24
1168067700,0.24
1168067760,0.246
1168067820,0.244
1168067880,0.246
1168067940,0.304
1168068000,0.322
1168068060,0.326
1168068120,0.328
1168068180,0.33
1168068240,0.326
1168068300,0.324
1168068360,0.326
1168068420,0.33
1168068480,0.328
1168068540,0.324
1168068600,0.384
1168068660,0.394
1168068720,0.394
1168068780,0.394
1168068840,0.394
1168068900,0.394
1168068960,0.388
1168069020,0.474
1168069080,0.496
1168069140,0.458
1168069200,0.426
1168069260,0.418
1168069320,0.414
1168069380,0.414
1168069440,0.41
1168069500,0.404
1168069560,0.402
1168069620,0.4
1168069680,0.332
1168069740,0.33
1168069800,0.33
1168069860,0.33
1168069920,0.304
1168069980,0.238
1168070040,0.242
1168070100,0.248
1168070160,0.246
1168070220,0.244
1168070280,0.238
1168070340,0.24
1168070400,0.238
1168070460,0.236
1168070520,0.236
1168070580,0.234
1168070640,0.236
1168070700,0.236
1168070760,0.236
1168070820,0.236
1168070880,0.238
1168070940,0.238
1168071000,0.238
1168071060,0.32
1168071120,0.312
1168071180,0.314
1168071240,0.312
1168071300,0.31
1168071360,0.384
1168071420,0.414
1168071480,0.408
1168071540,0.408
1168071600,0.354
1168071660,0.336
1168071720,0.334
1168071780,0.334
1168071840,0.332
1168071900,0.334
1168071960,0.332
1168072020,0.332
1168072080,0.336
1168072140,0.332
1168072200,0.33
1168072260,0.33
1168072320,0.254
1168072380,0.238
1168072440,0.238
1168072500,0.24
1168072560,0.242
1168072620,0.244
1168072680,0.242
1168072740,0.242
1168072800,0.244
1168072860,0.244
1168072920,0.242
1168072980,0.244
1168073040,0.244
1168073100,0.246
1168073160,0.244
1168073220,0.246
1168073280,0.246
1168073340,0.246
1168073400,0.246
1168073460,0.306
1168073520,0.322
1168073580,0.324
1168073640,0.328
1168073700,0.33
1168073760,0.408
1168073820,0.434
1168073880,0.424
1168073940,0.416
1168074000,0.36
1168074060,0.344
1168074120,0.344
1168074180,0.34
1168074240,0.34
1168074300,0.34
1168074360,0.338
1168074420,0.338
1168074480,0.336
1168074540,0.338
1168074600,0.344
1168074660,0.344
1168074720,0.268
1168074780,0.248
1168074840,0.246
1168074900,0.246
1168074960,0.246
1168075020,0.24
1168075080,0.24
1168075140,0.24
1168075200,0.24
1168075260,0.24
1168075320,0.384
1168075380,0.57
1168075440,0.576
1168075500,0.574
1168075560,0.572
1168075620,0.576
1168075680,0.578
1168075740,0.576
1168075800,0.578
1168075860,0.664
1168075920,0.652
1168075980,0.648
1168076040,0.648
1168076100,0.64
1168076160,0.744
1168076220,0.748
1168076280,0.748
1168076340,0.744
1168076400,0.716
1168076460,0.76
1168076520,0.758
1168076580,0.756
1168076640,0.752
1168076700,0.754
1168076760,0.754
1168076820,0.75
1168076880,0.748
1168076940,0.742
1168077000,0.738
1168077060,0.708
1168077120,0.764
1168077180,1.402
1168077240,1.604
1168077300,1.548
1168077360,1.302
1168077420,1.322
1168077480,1.368
1168077540,1.362
1168077600,1.362
1168077660,1.364
1168077720,1.444
1168077780,1.684
1168077840,1.68
1168077900,1.604
1168077960,1.4
1168078020,1.318
1168078080,1.364
1168078140,1.366
1168078200,1.332
1168078260,1.386
1168078320,1.366
1168078380,1.402
1168078440,1.436
1168078500,1.39
1168078560,1.476
1168078620,1.47
1168078680,1.454
1168078740,1.448
1168078800,1.438
1168078860,1.432
1168078920,1.364
1168078980,1.362
1168079040,1.364
1168079100,1.364
1168079160,1.366
1168079220,1.372
1168079280,1.376
1168079340,1.374
1168079400,1.368
1168079460,1.354
1168079520,1.28
1168079580,1.274
1168079640,1.278
1168079700,1.272
1168079760,1.266
1168079820,1.59
1168079880,1.506
1168079940,1.704
1168080000,1.692
1168080060,1.688
1168080120,1.696
1168080180,1.698
1168080240,1.704
1168080300,1.712
1168080360,1.714
1168080420,1.722
1168080480,1.712
1168080540,1.71
1168080600,1.708
1168080660,1.718
1168080720,1.79
1168080780,1.788
1168080840,1.786
1168080900,1.802
1168080960,1.878
1168081020,1.868
1168081080,1.848
1168081140,1.85
1168081200,1.846
1168081260,1.824
1168081320,2.79
1168081380,2.804
1168081440,2.788
1168081500,2.786
1168081560,2.782
1168081620,2.782
1168081680,2.774
1168081740,2.784
1168081800,2.792
1168081860,2.78
1168081920,2.702
1168081980,2.694
1168082040,2.71
1168082100,2.696
1168082160,2.694
1168082220,2.692
1168082280,2.686
1168082340,2.692
1168082400,2.684
1168082460,2.68
1168082520,2.678
1168082580,2.678
1168082640,2.67
1168082700,2.668
1168082760,2.656
1168082820,2.578
1168082880,2.45
1168082940,2.47
1168083000,2.48
1168083060,2.518
1168083120,2.548
1168083180,2.576
1168083240,2.562
1168083300,2.596
1168083360,2.662
1168083420,2.662
1168083480,2.674
1168083540,2.672
1168083600,2.662
1168083660,2.648
1168083720,2.556
1168083780,2.794
1168083840,2.81
1168083900,2.506
1168083960,2.5
1168084020,2.484
1168084080,2.492
1168084140,2.5
1168084200,2.508
1168084260,2.462
1168084320,2.424
