unix_time,Global_active_power
1171061700,3.752
1171061760,2.664
1171061820,2.4
1171061880,1.54
1171061940,2.526
1171062000,1.376
1171062060,1.054
1171062120,1.148
1171062180,1.092
1171062240,1.084
1171062300,1.058
1171062360,1.196
1171062420,1.162
1171062480,0.964
1171062540,0.802
1171062600,0.818
1171062660,0.796
1171062720,0.82
1171062780,0.8
1171062840,0.818
1171062900,0.796
1171062960,0.908
1171063020,0.874
1171063080,0.86
1171063140,0.786
1171063200,0.798
1171063260,0.778
1171063320,0.738
1171063380,0.736
1171063440,0.754
1171063500,0.438
1171063560,0.44
1171063620,0.428
1171063680,0.43
1171063740,0.44
1171063800,0.412
1171063860,0.37
1171063920,0.35
1171063980,0.366
1171064040,0.348
1171064100,0.366
1171064160,0.344
1171064220,0.364
1171064280,0.342
1171064340,0.36
1171064400,0.338
1171064460,0.358
1171064520,0.338
1171064580,0.358
1171064640,0.338
1171064700,0.358
1171064760,0.34
1171064820,0.43
1171064880,0.448
1171064940,0.464
1171065000,0.444
1171065060,0.462
1171065120,0.518
1171065180,0.592
1171065240,0.436
1171065300,0.45
1171065360,0.43
1171065420,0.448
1171065480,0.44
1171065540,0.436
1171065600,0.45
1171065660,0.46
1171065720,0.522
1171065780,0.474
1171065840,0.428
1171065900,0.408
1171065960,0.422
1171066020,0.38
1171066080,0.52
1171066140,0.55
1171066200,0.556
1171066260,0.544
1171066320,0.546
1171066380,0.542
1171066440,0.548
1171066500,0.474
1171066560,0.314
1171066620,0.266
1171066680,0.284
1171066740,0.266
1171066800,0.284
1171066860,0.272
1171066920,0.278
1171066980,0.286
1171067040,0.266
1171067100,0.288
1171067160,0.266
1171067220,0.284
1171067280,0.262
1171067340,0.304
1171067400,0.368
1171067460,0.386
1171067520,0.364
1171067580,0.382
1171067640,0.362
1171067700,0.38
1171067760,0.362
1171067820,0.38
1171067880,0.362
1171067940,0.378
1171068000,0.36
1171068060,0.378
1171068120,0.36
1171068180,0.376
1171068240,0.354
1171068300,0.332
1171068360,0.294
1171068420,0.356
1171068480,0.338
1171068540,0.358
1171068600,0.34
1171068660,0.358
1171068720,0.346
1171068780,0.344
1171068840,0.354
1171068900,0.334
1171068960,0.352
1171069020,0.332
1171069080,0.34
1171069140,0.262
1171069200,0.282
1171069260,0.262
1171069320,0.282
1171069380,0.262
1171069440,0.284
1171069500,0.264
1171069560,0.284
1171069620,0.262
1171069680,0.28
1171069740,0.264
1171069800,0.282
1171069860,0.298
1171069920,0.392
1171069980,0.368
1171070040,0.386
1171070100,0.366
1171070160,0.382
1171070220,0.358
1171070280,0.374
1171070340,0.358
1171070400,0.378
1171070460,0.36
1171070520,0.378
1171070580,0.374
1171070640,0.364
1171070700,0.378
1171070760,0.358
1171070820,0.292
1171070880,0.264
1171070940,0.284
1171071000,0.262
1171071060,0.356
1171071120,0.34
1171071180,0.36
1171071240,0.34
1171071300,0.356
1171071360,0.34
1171071420,0.356
1171071480,0.334
1171071540,0.356
1171071600,0.334
1171071660,0.352
1171071720,0.302
1171071780,0.28
1171071840,0.26
1171071900,0.28
1171071960,0.26
1171072020,0.282
1171072080,0.26
1171072140,0.28
1171072200,0.26
1171072260,0.278
1171072320,0.264
1171072380,0.354
1171072440,0.388
1171072500,0.366
1171072560,0.382
1171072620,0.36
1171072680,0.38
1171072740,0.358
1171072800,0.376
1171072860,0.36
1171072920,0.378
1171072980,0.36
1171073040,0.378
1171073100,0.358
1171073160,0.376
1171073220,0.42
1171073280,0.434
1171073340,0.348
1171073400,0.366
1171073460,0.348
1171073520,0.366
1171073580,0.346
1171073640,0.366
1171073700,0.346
1171073760,0.424
1171073820,0.42
1171073880,0.438
1171073940,0.42
1171074000,0.44
1171074060,0.418
1171074120,0.434
1171074180,0.418
1171074240,0.42
1171074300,0.428
1171074360,0.406
1171074420,0.376
1171074480,0.336
1171074540,0.354
1171074600,0.336
1171074660,0.356
1171074720,0.336
1171074780,0.356
1171074840,0.336
1171074900,0.386
1171074960,0.442
1171075020,0.458
1171075080,0.436
1171075140,0.452
1171075200,0.434
1171075260,0.454
1171075320,0.434
1171075380,0.45
1171075440,0.428
1171075500,0.448
1171075560,0.418
1171075620,0.378
1171075680,0.358
1171075740,0.376
1171075800,0.356
1171075860,0.282
1171075920,0.262
1171075980,0.28
1171076040,0.272
1171076100,0.268
1171076160,0.282
1171076220,0.266
1171076280,0.284
1171076340,0.264
1171076400,0.282
1171076460,0.264
1171076520,0.376
1171076580,0.34
1171076640,0.36
1171076700,0.34
1171076760,0.36
1171076820,0.338
1171076880,0.356
1171076940,0.336
1171077000,0.354
1171077060,0.332
1171077120,0.322
1171077180,0.264
1171077240,0.282
1171077300,0.264
1171077360,0.282
1171077420,0.264
1171077480,0.392
1171077540,0.372
1171077600,0.388
1171077660,0.366
1171077720,0.384
1171077780,0.362
1171077840,0.38
1171077900,0.376
1171077960,0.362
1171078020,0.378
1171078080,0.358
1171078140,0.378
1171078200,0.358
1171078260,0.376
1171078320,0.354
1171078380,0.286
1171078440,0.266
1171078500,0.34
1171078560,0.578
1171078620,0.548
1171078680,0.266
1171078740,0.284
1171078800,0.262
1171078860,0.284
1171078920,0.262
1171078980,0.282
1171079040,0.264
1171079100,0.284
1171079160,0.264
1171079220,0.282
1171079280,0.34
1171079340,0.358
1171079400,0.342
1171079460,0.364
1171079520,0.342
1171079580,0.356
1171079640,0.342
1171079700,0.348
1171079760,0.35
1171079820,0.332
1171079880,0.304
1171079940,0.258
1171080000,0.314
1171080060,0.372
1171080120,0.388
1171080180,0.368
1171080240,0.386
1171080300,0.366
1171080360,0.382
1171080420,0.362
1171080480,0.382
1171080540,0.362
1171080600,0.38
1171080660,0.358
1171080720,0.376
1171080780,0.356
1171080840,0.374
1171080900,0.354
1171080960,0.334
1171081020,0.264
1171081080,0.284
1171081140,0.262
1171081200,0.284
1171081260,0.264
1171081320,0.282
1171081380,0.26
1171081440,0.28
1171081500,0.268
1171081560,0.272
1171081620,0.282
1171081680,0.26
1171081740,0.278
1171081800,0.26
1171081860,0.28
1171081920,0.26
1171081980,0.32
1171082040,0.336
1171082100,0.354
1171082160,0.336
1171082220,0.356
1171082280,0.334
1171082340,0.35
1171082400,0.328
1171082460,0.348
1171082520,0.33
1171082580,0.32
1171082640,0.258
1171082700,0.366
1171082760,0.37
1171082820,0.386
1171082880,0.366
1171082940,0.382
1171083000,0.362
1171083060,0.38
1171083120,0.362
1171083180,0.38
1171083240,0.36
1171083300,0.376
1171083360,0.368
1171083420,0.388
1171083480,0.454
1171083540,0.434
1171083600,0.406
1171083660,0.342
1171083720,0.364
1171083780,0.344
1171083840,0.364
1171083900,0.342
1171083960,0.36
1171084020,0.344
1171084080,0.364
1171084140,0.344
1171084200,0.362
1171084260,0.342
1171084320,0.364
1171084380,0.34
1171084440,0.358
1171084500,0.338
1171084560,0.356
1171084620,0.336
1171084680,0.356
1171084740,0.374
1171084800,0.43
1171084860,0.41
1171084920,0.428
1171084980,0.408
1171085040,0.426
1171085100,0.404
1171085160,0.42
1171085220,0.416
1171085280,0.47
1171085340,0.484
1171085400,0.436
1171085460,0.454
1171085520,0.43
1171085580,0.45
1171085640,0.428
1171085700,0.448
1171085760,0.392
1171085820,0.376
1171085880,0.356
1171085940,0.374
1171086000,0.354
1171086060,0.372
1171086120,0.35
1171086180,0.318
1171086240,0.256
1171086300,0.276
1171086360,0.258
1171086420,0.274
1171086480,0.254
1171086540,0.276
1171086600,0.256
1171086660,0.276
1171086720,0.258
1171086780,0.278
1171086840,0.258
1171086900,0.278
1171086960,0.264
1171087020,0.27
1171087080,0.276
1171087140,0.26
1171087200,0.284
1171087260,0.264
1171087320,0.284
1171087380,0.264
1171087440,0.286
1171087500,0.266
1171087560,0.372
1171087620,0.342
1171087680,0.362
1171087740,0.342
1171087800,0.362
1171087860,0.368
1171087920,0.47
1171087980,0.442
1171088040,0.442
1171088100,0.408
1171088160,0.368
1171088220,0.368
1171088280,0.364
1171088340,0.366
1171088400,0.364
1171088460,0.362
1171088520,0.36
1171088580,0.356
1171088640,0.356
1171088700,0.356
1171088760,0.356
1171088820,0.294
1171088880,0.726
1171088940,1.384
1171089000,1.364
1171089060,1.352
1171089120,1.352
1171089180,1.346
1171089240,1.35
1171089300,1.344
1171089360,1.35
1171089420,1.348
1171089480,1.344
1171089540,1.342
1171089600,1.344
1171089660,1.34
1171089720,1.342
1171089780,1.342
1171089840,1.356
1171089900,1.362
1171089960,1.364
1171090020,1.36
1171090080,1.354
1171090140,1.35
1171090200,1.338
1171090260,1.34
1171090320,1.418
1171090380,1.396
1171090440,1.402
1171090500,1.41
1171090560,1.498
1171090620,1.52
1171090680,1.506
1171090740,1.504
1171090800,1.498
1171090860,1.488
1171090920,1.446
1171090980,1.404
1171091040,0.484
1171091100,0.356
1171091160,0.356
1171091220,0.354
1171091280,0.35
1171091340,0.348
1171091400,0.346
1171091460,0.304
1171091520,0.26
1171091580,0.258
1171091640,0.258
1171091700,0.26
1171091760,0.26
1171091820,0.26
1171091880,0.254
1171091940,0.266
1171092000,0.592
1171092060,0.93
1171092120,1.54
1171092180,1.708
1171092240,4.72
1171092300,5.892
1171092360,5.746
1171092420,5.348
1171092480,3.784
1171092540,1.95
1171092600,2.738
1171092660,4.16
1171092720,2.534
1171092780,1.116
1171092840,1.206
1171092900,1.268
1171092960,1.268
1171093020,1.274
1171093080,1.376
1171093140,1.392
1171093200,1.394
1171093260,1.392
1171093320,1.386
1171093380,1.372
1171093440,1.398
1171093500,1.396
1171093560,1.378
1171093620,1.35
1171093680,1.324
1171093740,1.318
1171093800,1.304
1171093860,1.302
1171093920,1.296
1171093980,1.35
1171094040,1.292
1171094100,1.28
1171094160,1.282
1171094220,1.278
1171094280,1.278
1171094340,1.336
1171094400,1.366
1171094460,1.366
1171094520,1.358
1171094580,1.374
1171094640,1.378
1171094700,1.356
1171094760,1.346
1171094820,1.388
1171094880,1.476
1171094940,1.462
1171095000,1.422
1171095060,1.418
1171095120,1.422
1171095180,1.356
1171095240,1.112
1171095300,1.642
1171095360,1.828
1171095420,1.832
1171095480,1.822
1171095540,1.86
1171095600,1.69
1171095660,1.422
1171095720,0.974
1171095780,0.964
1171095840,0.958
1171095900,0.878
1171095960,0.872
1171096020,0.892
1171096080,0.906
1171096140,0.904
1171096200,0.83
1171096260,2.734
1171096320,3.04
1171096380,3.062
1171096440,3.058
1171096500,3.038
1171096560,3.046
1171096620,2.962
1171096680,2.908
1171096740,2.872
1171096800,2.846
1171096860,2.854
1171096920,2.876
1171096980,1.57
1171097040,0.634
1171097100,0.632
1171097160,0.654
1171097220,0.966
1171097280,0.97
1171097340,1.35
1171097400,1.664
1171097460,1.718
1171097520,1.724
1171097580,1.72
1171097640,1.726
1171097700,1.716
1171097760,1.714
1171097820,1.7
1171097880,1.702
1171097940,1.696
1171098000,1.69
1171098060,1.692
1171098120,1.692
1171098180,1.778
1171098240,1.814
1171098300,1.684
1171098360,1.486
1171098420,1.488
1171098480,1.512
1171098540,1.542
1171098600,1.544
1171098660,1.536
1171098720,1.538
1171098780,1.532
1171098840,1.49
1171098900,1.508
1171098960,2.72
1171099020,3.708
1171099080,3.732
1171099140,3.682
1171099200,3.648
1171099260,3.664
1171099320,3.62
1171099380,3.58
1171099440,3.538
1171099500,3.56
1171099560,3.544
1171099620,3.548
1171099680,3.542
1171099740,2.858
1171099800,1.312
1171099860,1.314
1171099920,1.302
1171099980,1.314
1171100040,1.308
1171100100,1.298
1171100160,1.284
1171100220,1.28
1171100280,1.278
1171100340,1.278
1171100400,1.29
1171100460,1.284
1171100520,1.288
1171100580,1.324
1171100640,1.252
1171100700,1.254
1171100760,1.328
1171100820,0.918
1171100880,0.672
1171100940,0.72
1171101000,0.764
1171101060,0.744
1171101120,0.658
1171101180,0.646
1171101240,0.828
1171101300,1.106
1171101360,1.088
1171101420,1.038
1171101480,0.794
1171101540,1.39
1171101600,2.986
1171101660,2.994
1171101720,2.924
1171101780,2.922
1171101840,2.918
1171101900,2.888
1171101960,2.91
1171102020,1.15
1171102080,0.742
1171102140,2.526
1171102200,0.728
1171102260,0.678
1171102320,0.678
1171102380,0.672
1171102440,0.684
1171102500,1.61
1171102560,1.858
1171102620,1.904
1171102680,2.132
1171102740,2.05
1171102800,1.964
1171102860,1.664
1171102920,1.682
1171102980,1.682
1171103040,1.688
1171103100,1.85
1171103160,2.102
1171103220,2.09
1171103280,2.194
1171103340,3.752
1171103400,2.304
1171103460,2.22
1171103520,2.192
1171103580,2.188
1171103640,2.182
1171103700,2.252
1171103760,2.634
1171103820,2.626
1171103880,2.634
1171103940,2.634
1171104000,2.632
1171104060,2.652
1171104120,2.652
1171104180,3.082
1171104240,3.07
1171104300,2.688
1171104360,2.232
1171104420,2.032
1171104480,2.464
1171104540,2.704
1171104600,2.782
1171104660,2.782
1171104720,2.752
1171104780,2.716
1171104840,2.706
1171104900,2.716
1171104960,2.76
1171105020,2.756
1171105080,2.734
1171105140,2.722
1171105200,2.3
1171105260,2.148
1171105320,2.062
1171105380,2.116
1171105440,1.914
1171105500,2.08
1171105560,2.116
1171105620,2.144
1171105680,1.958
1171105740,1.846
1171105800,1.922
1171105860,1.93
1171105920,1.894
1171105980,1.736
1171106040,1.836
1171106100,1.836
1171106160,1.83
1171106220,1.826
1171106280,1.924
1171106340,2.308
1171106400,2.436
1171106460,2.564
1171106520,2.482
1171106580,2.424
1171106640,2.374
1171106700,2.168
1171106760,2.164
1171106820,2.134
1171106880,1.992
1171106940,1.432
1171107000,1.312
1171107060,1.326
1171107120,1.53
1171107180,2.874
1171107240,2.834
1171107300,1.806
1171107360,1.832
1171107420,1.908
1171107480,1.998
1171107540,3.612
1171107600,3.66
1171107660,3.196
1171107720,3.494
1171107780,2.988
1171107840,3.508
1171107900,3.476
1171107960,3.428
1171108020,3.392
1171108080,3.412
1171108140,3.368
1171108200,3.388
1171108260,3.398
1171108320,3.462
1171108380,3.5
1171108440,3.67
1171108500,3.77
1171108560,3.768
1171108620,3.774
1171108680,3.776
1171108740,3.786
1171108800,3.808
1171108860,3.826
1171108920,3.83
1171108980,3.842
1171109040,3.752
1171109100,2.926
1171109160,3.236
1171109220,3.78
1171109280,3.794
1171109340,3.566
1171109400,2.536
1171109460,3.658
1171109520,3.716
1171109580,3.366
1171109640,2.692
1171109700,3.65
1171109760,3.688
1171109820,2.98
1171109880,3.148
1171109940,3.734
1171110000,2.914
1171110060,3.316
1171110120,3.81
1171110180,2.64
1171110240,3.656
1171110300,3.278
1171110360,3.022
1171110420,3.562
1171110480,2.626
1171110540,3.826
1171110600,2.688
1171110660,3.4
1171110720,2.712
1171110780,3.272
1171110840,2.722
1171110900,3.332
1171110960,2.812
1171111020,3.338
1171111080,2.576
1171111140,1.93
1171111200,1.896
1171111260,1.91
1171111320,1.912
1171111380,1.964
1171111440,2.144
1171111500,2.216
1171111560,2.15
1171111620,2.026
1171111680,1.76
1171111740,1.73
1171111800,1.838
1171111860,1.648
1171111920,1.644
1171111980,1.622
1171112040,1.658
1171112100,1.642
1171112160,1.672
1171112220,1.656
1171112280,1.682
1171112340,1.666
1171112400,1.684
1171112460,1.742
1171112520,1.976
1171112580,2.084
1171112640,2.972
1171112700,3.36
1171112760,2.32
1171112820,1.756
1171112880,1.752
1171112940,1.694
1171113000,1.504
1171113060,1.514
1171113120,1.496
1171113180,1.516
1171113240,1.486
1171113300,1.5
1171113360,2.64
1171113420,3.144
1171113480,1.74
1171113540,1.536
1171113600,1.516
1171113660,1.538
1171113720,1.512
1171113780,1.52
1171113840,1.494
1171113900,1.504
1171113960,1.48
1171114020,1.496
1171114080,1.486
1171114140,1.466
1171114200,1.424
1171114260,1.438
1171114320,1.448
1171114380,1.382
1171114440,1.358
1171114500,1.342
1171114560,1.37
1171114620,1.354
1171114680,1.37
1171114740,1.624
1171114800,2.578
1171114860,2.638
1171114920,1.93
1171114980,2.512
1171115040,1.838
1171115100,1.826
1171115160,2.036
1171115220,2.098
1171115280,2.102
1171115340,2.104
1171115400,2.12
1171115460,2.112
1171115520,2.108
1171115580,2.878
1171115640,3.79
1171115700,3.794
1171115760,3.818
1171115820,3.77
1171115880,3.738
1171115940,3.782
1171116000,3.752
1171116060,3.452
1171116120,1.57
1171116180,1.774
1171116240,3.502
1171116300,1.506
1171116360,1.492
1171116420,1.52
1171116480,1.488
1171116540,1.508
1171116600,1.464
1171116660,1.5
1171116720,1.48
1171116780,1.504
1171116840,1.574
1171116900,1.602
1171116960,1.518
1171117020,1.648
1171117080,1.556
1171117140,1.414
1171117200,1.408
1171117260,1.406
1171117320,1.402
1171117380,1.506
1171117440,1.498
1171117500,1.494
1171117560,1.472
1171117620,1.48
1171117680,1.514
1171117740,1.518
1171117800,1.498
1171117860,1.488
1171117920,1.478
1171117980,1.474
1171118040,1.496
1171118100,1.494
1171118160,1.398
1171118220,1.682
1171118280,3.656
1171118340,3.668
1171118400,3.652
1171118460,3.736
1171118520,3.768
1171118580,3.756
1171118640,3.768
1171118700,3.764
1171118760,3.772
1171118820,3.768
1171118880,3.774
1171118940,3.77
1171119000,2.946
1171119060,1.488
1171119120,1.43
1171119180,1.434
1171119240,1.45
1171119300,1.452
1171119360,1.5
1171119420,1.426
1171119480,1.336
1171119540,1.338
1171119600,1.348
1171119660,1.344
1171119720,1.346
1171119780,1.352
1171119840,1.392
1171119900,1.36
1171119960,1.354
1171120020,1.356
1171120080,1.344
1171120140,1.346
1171120200,1.344
1171120260,1.332
1171120320,1.34
1171120380,1.346
1171120440,1.354
1171120500,1.338
1171120560,1.352
1171120620,1.348
1171120680,1.344
1171120740,1.34
1171120800,1.338
1171120860,1.342
1171120920,1.342
1171120980,1.438
1171121040,1.524
1171121100,1.522
1171121160,1.524
1171121220,1.526
1171121280,1.516
1171121340,1.554
1171121400,1.59
1171121460,1.598
1171121520,1.59
1171121580,1.584
1171121640,1.586
1171121700,1.574
1171121760,1.574
1171121820,1.558
1171121880,1.496
1171121940,1.478
1171122000,1.418
1171122060,1.418
1171122120,1.41
1171122180,1.418
1171122240,1.416
1171122300,1.738
1171122360,1.762
1171122420,1.762
1171122480,1.754
1171122540,1.742
1171122600,1.756
1171122660,1.756
1171122720,1.752
1171122780,1.764
1171122840,1.764
1171122900,1.746
1171122960,1.75
1171123020,1.754
1171123080,1.756
1171123140,1.762
1171123200,1.77
1171123260,1.782
1171123320,1.774
1171123380,1.794
1171123440,1.798
1171123500,1.846
1171123560,1.886
1171123620,1.87
1171123680,1.864
1171123740,1.814
1171123800,1.786
1171123860,1.828
1171123920,1.592
1171123980,1.536
1171124040,1.538
1171124100,1.52
1171124160,1.528
1171124220,1.522
1171124280,1.524
1171124340,1.522
1171124400,1.532
1171124460,1.516
1171124520,1.434
1171124580,1.42
1171124640,1.414
1171124700,1.35
1171124760,1.352
1171124820,1.352
1171124880,1.348
1171124940,1.358
1171125000,1.35
1171125060,1.348
1171125120,1.326
1171125180,1.32
1171125240,1.324
1171125300,1.332
1171125360,1.466
1171125420,1.542
1171125480,1.458
1171125540,1.34
1171125600,1.338
1171125660,1.33
1171125720,1.43
1171125780,1.332
1171125840,1.338
1171125900,1.34
1171125960,1.33
1171126020,1.394
1171126080,1.44
1171126140,1.434
1171126200,1.44
1171126260,1.43
1171126320,1.42
1171126380,1.422
1171126440,1.422
1171126500,1.424
1171126560,1.434
1171126620,1.428
1171126680,1.428
1171126740,1.486
1171126800,1.526
1171126860,1.52
1171126920,1.516
1171126980,1.498
1171127040,1.422
1171127100,1.416
1171127160,3.442
1171127220,4.206
1171127280,2.204
1171127340,1.396
1171127400,1.384
1171127460,1.372
1171127520,1.39
1171127580,1.32
1171127640,1.312
1171127700,1.304
1171127760,1.302
1171127820,1.29
1171127880,1.296
1171127940,1.3
1171128000,1.296
1171128060,1.322
1171128120,1.314
1171128180,1.316
1171128240,1.324
1171128300,1.308
1171128360,1.298
1171128420,1.294
1171128480,1.292
1171128540,1.328
1171128600,1.406
1171128660,1.436
1171128720,1.424
1171128780,1.426
1171128840,1.428
1171128900,1.458
1171128960,1.608
1171129020,1.616
1171129080,1.602
1171129140,1.614
1171129200,1.762
1171129260,1.8
1171129320,1.808
1171129380,1.81
1171129440,1.81
1171129500,1.876
1171129560,1.816
1171129620,1.852
1171129680,2.662
1171129740,1.902
1171129800,1.9
1171129860,1.758
1171129920,2.098
1171129980,3.392
1171130040,3.044
1171130100,3.046
1171130160,3.068
1171130220,3.038
1171130280,3.032
1171130340,3.124
1171130400,3.222
1171130460,3.404
1171130520,4.176
1171130580,3.91
1171130640,3.908
1171130700,2.7
1171130760,3.962
1171130820,3.802
1171130880,2.502
1171130940,3.092
1171131000,3.208
1171131060,2.842
1171131120,3.068
1171131180,3.222
1171131240,3.764
1171131300,4.716
1171131360,4.724
1171131420,4.276
1171131480,3.674
1171131540,3.69
1171131600,3.758
1171131660,3.744
1171131720,3.652
1171131780,3.96
1171131840,3.536
1171131900,3.27
1171131960,3.198
1171132020,3.13
1171132080,2.952
1171132140,2.94
1171132200,3.036
1171132260,3.408
1171132320,3.436
1171132380,3.506
1171132440,3.67
1171132500,3.6
1171132560,3.57
1171132620,3.604
1171132680,3.728
1171132740,3.712
1171132800,3.704
1171132860,3.378
1171132920,3.48
1171132980,3.79
1171133040,3.866
1171133100,3.776
1171133160,3.73
1171133220,3.39
1171133280,3.552
1171133340,3.476
1171133400,3.45
1171133460,3.446
1171133520,3.136
1171133580,3.21
1171133640,3.57
1171133700,3.606
1171133760,3.53
1171133820,3.162
1171133880,3.134
1171133940,3.3
1171134000,3.222
1171134060,3.164
1171134120,3.158
1171134180,3.128
1171134240,3.148
1171134300,3.408
1171134360,3.396
1171134420,3.31
1171134480,3.48
1171134540,3.66
1171134600,3.582
1171134660,3.592
1171134720,3.518
1171134780,3.5
1171134840,3.498
1171134900,3.49
1171134960,3.526
1171135020,3.564
1171135080,3.55
1171135140,3.542
1171135200,3.556
1171135260,3.572
1171135320,3.568
1171135380,5.362
1171135440,5.936
1171135500,6.01
1171135560,5.974
1171135620,5.91
1171135680,5.69
1171135740,5.674
1171135800,5.65
1171135860,5.668
1171135920,5.894
1171135980,6.336
1171136040,6.88
1171136100,6.332
1171136160,5.72
1171136220,5.698
1171136280,5.73
1171136340,5.764
1171136400,5.748
1171136460,5.892
1171136520,5.572
1171136580,5.404
1171136640,5.388
1171136700,5.502
1171136760,5.376
1171136820,3.54
1171136880,3.626
1171136940,5.672
1171137000,5.696
1171137060,5.698
1171137120,5.602
1171137180,3.608
1171137240,3.798
1171137300,5.284
1171137360,5.47
1171137420,5.446
1171137480,5.472
1171137540,5.534
1171137600,5.504
1171137660,5.462
1171137720,5.456
1171137780,5.402
1171137840,5.516
1171137900,5.516
1171137960,4.638
1171138020,3.442
1171138080,4.108
1171138140,5.548
1171138200,5.61
1171138260,5.168
1171138320,5.26
1171138380,4.464
1171138440,3.512
1171138500,3.498
1171138560,5.566
1171138620,5.652
1171138680,5.672
1171138740,5.672
1171138800,3.878
1171138860,3.374
1171138920,2.81
1171138980,3.954
1171139040,4.988
1171139100,5.004
1171139160,3.394
1171139220,2.79
1171139280,2.72
1171139340,3.552
1171139400,4.802
1171139460,4.8
1171139520,3.356
1171139580,2.63
1171139640,2.65
1171139700,3.52
1171139760,4.838
1171139820,4.904
1171139880,3.318
1171139940,2.648
1171140000,3.746
1171140060,4.58
1171140120,4.542
1171140180,4.564
1171140240,3.846
1171140300,2.352
1171140360,2.332
1171140420,3.29
1171140480,4.69
1171140540,5.064
1171140600,5.072
1171140660,3.242
1171140720,2.944
1171140780,2.626
1171140840,2.682
1171140900,2.908
1171140960,2.73
1171141020,2.766
1171141080,2.814
1171141140,2.798
1171141200,2.806
1171141260,2.812
1171141320,2.81
1171141380,2.828
1171141440,2.822
1171141500,2.83
1171141560,2.848
1171141620,2.83
1171141680,2.854
1171141740,2.85
1171141800,2.846
1171141860,2.86
1171141920,2.756
1171141980,2.732
1171142040,2.746
1171142100,2.746
1171142160,2.68
1171142220,2.354
1171142280,2.346
1171142340,2.324
1171142400,2.344
1171142460,2.344
1171142520,2.338
1171142580,2.334
1171142640,2.336
1171142700,2.354
1171142760,2.36
1171142820,2.358
1171142880,2.354
1171142940,2.35
1171143000,2.34
1171143060,2.432
1171143120,2.452
1171143180,2.446
1171143240,2.684
1171143300,2.772
1171143360,2.56
1171143420,2.458
1171143480,2.466
1171143540,2.408
1171143600,2.372
1171143660,2.366
1171143720,2.388
1171143780,2.372
1171143840,2.554
1171143900,2.574
1171143960,2.724
1171144020,2.52
1171144080,2.438
1171144140,2.41
1171144200,2.474
1171144260,2.418
1171144320,2.426
1171144380,2.43
1171144440,2.422
1171144500,2.438
1171144560,2.484
1171144620,2.76
1171144680,2.756
1171144740,3.132
1171144800,4.18
1171144860,3.018
1171144920,2.868
1171144980,3.782
1171145040,5.97
1171145100,4.976
1171145160,4.944
1171145220,4.94
1171145280,4.824
1171145340,4.554
1171145400,4.548
1171145460,4.826
1171145520,5.41
1171145580,4.004
1171145640,4.03
1171145700,5.066
1171145760,5.11
1171145820,5.872
1171145880,6.8
1171145940,6.372
1171146000,4.82
1171146060,4.636
1171146120,5.758
1171146180,6.682
1171146240,6.602
1171146300,6.53
1171146360,6.52
1171146420,6.5
1171146480,6.494
1171146540,6.536
1171146600,5.062
1171146660,4.418
1171146720,4.41
1171146780,4.446
1171146840,4.212
1171146900,4.3
1171146960,4.328
1171147020,4.33
1171147080,4.35
1171147140,4.364
1171147200,4.378
1171147260,4.338
1171147320,4.354
1171147380,4.34
1171147440,4.342
1171147500,3.86
1171147560,2.236
1171147620,2.226
1171147680,3.964
1171147740,4.406
1171147800,4.352
1171147860,4.46
1171147920,4.562
1171147980,4.382
1171148040,4.404
1171148100,4.394
1171148160,4.376
1171148220,2.952
1171148280,3.392
1171148340,4.32
1171148400,4.332
1171148460,4.308
1171148520,4.312
1171148580,4.038
1171148640,2.716
1171148700,4.372
1171148760,4.376
1171148820,4.39
1171148880,4.34
1171148940,4.348
1171149000,4.342
1171149060,2.89
1171149120,3.36
1171149180,4.34
1171149240,4.36
1171149300,4.264
1171149360,4.242
1171149420,2.868
1171149480,3.768
1171149540,4.57
1171149600,4.506
1171149660,4.436
1171149720,4.234
1171149780,3.11
1171149840,3.27
1171149900,4.356
1171149960,3.744
1171150020,3.316
1171150080,3.224
1171150140,1.788
1171150200,1.46
1171150260,2.886
1171150320,2.652
1171150380,2.66
1171150440,2.65
1171150500,0.752
1171150560,2.638
1171150620,2.684
1171150680,2.688
1171150740,2.684
1171150800,2.68
1171150860,0.636
1171150920,2.352
1171150980,2.872
1171151040,2.95
1171151100,2.954
1171151160,2.952
1171151220,1.336
1171151280,2.666
1171151340,2.916
1171151400,2.808
1171151460,2.912
1171151520,2.904
1171151580,1.644
1171151640,1.946
1171151700,2.886
1171151760,3.012
1171151820,3.0
1171151880,1.058
1171151940,2.944
1171152000,2.858
1171152060,2.688
1171152120,1.486
1171152180,2.008
1171152240,2.704
1171152300,2.69
1171152360,2.674
1171152420,0.804
1171152480,2.39
1171152540,2.668
1171152600,2.672
1171152660,2.674
1171152720,1.198
1171152780,2.204
1171152840,2.702
1171152900,2.688
1171152960,2.674
1171153020,2.616
1171153080,0.676
1171153140,2.686
1171153200,2.702
1171153260,2.746
1171153320,2.726
1171153380,2.302
1171153440,1.13
1171153500,2.76
1171153560,2.734
1171153620,2.734
1171153680,2.708
1171153740,2.766
1171153800,2.3
1171153860,0.932
1171153920,2.758
1171153980,2.874
1171154040,2.86
1171154100,2.834
1171154160,2.756
1171154220,2.42
1171154280,0.66
1171154340,2.178
1171154400,2.516
1171154460,2.576
1171154520,2.666
1171154580,2.662
1171154640,1.278
1171154700,1.772
1171154760,2.666
1171154820,2.682
1171154880,2.678
